frame_index,timestamp,elapsed_ms,num_poses_detected
394,2026-03-20T01:10:05.815,49.177,1
395,2026-03-20T01:10:05.871,51.464,1
396,2026-03-20T01:10:05.927,51.876,1
397,2026-03-20T01:10:05.982,51.058,1
398,2026-03-20T01:10:06.038,51.694,1
399,2026-03-20T01:10:06.095,52.728,1
400,2026-03-20T01:10:06.150,50.489,1
401,2026-03-20T01:10:06.206,51.031,1
402,2026-03-20T01:10:06.264,53.846,1
403,2026-03-20T01:10:06.321,52.413,1
404,2026-03-20T01:10:06.374,48.951,1
405,2026-03-20T01:10:06.429,51.043,1
406,2026-03-20T01:10:06.484,49.991,1
407,2026-03-20T01:10:06.538,49.290,1
408,2026-03-20T01:10:06.593,50.926,1
409,2026-03-20T01:10:06.651,53.348,1
410,2026-03-20T01:10:06.706,51.316,1
411,2026-03-20T01:10:06.764,53.240,1
412,2026-03-20T01:10:06.820,51.525,1
413,2026-03-20T01:10:06.875,50.020,1
414,2026-03-20T01:10:06.931,51.349,1
415,2026-03-20T01:10:06.987,51.099,1
416,2026-03-20T01:10:07.042,50.986,1
417,2026-03-20T01:10:07.098,51.523,1
418,2026-03-20T01:10:07.154,51.227,1
419,2026-03-20T01:10:07.208,50.250,1
420,2026-03-20T01:10:07.262,49.852,1
421,2026-03-20T01:10:07.316,49.468,1
422,2026-03-20T01:10:07.370,49.556,1
423,2026-03-20T01:10:07.424,48.931,1
424,2026-03-20T01:10:07.477,49.062,1
425,2026-03-20T01:10:07.530,49.385,1
426,2026-03-20T01:10:07.584,48.955,1
427,2026-03-20T01:10:07.638,50.443,1
428,2026-03-20T01:10:07.693,50.375,1
429,2026-03-20T01:10:07.747,49.301,1
430,2026-03-20T01:10:07.801,50.223,1
431,2026-03-20T01:10:07.858,52.588,1
432,2026-03-20T01:10:07.914,51.433,1
433,2026-03-20T01:10:07.970,51.724,1
434,2026-03-20T01:10:08.026,51.461,1
435,2026-03-20T01:10:08.082,51.573,1
436,2026-03-20T01:10:08.139,53.287,1
437,2026-03-20T01:10:08.195,51.525,1
438,2026-03-20T01:10:08.251,51.326,1
439,2026-03-20T01:10:08.307,51.363,1
440,2026-03-20T01:10:08.360,49.157,1
441,2026-03-20T01:10:08.416,51.262,1
442,2026-03-20T01:10:08.469,48.982,1
443,2026-03-20T01:10:08.523,49.665,1
444,2026-03-20T01:10:08.579,51.520,1
445,2026-03-20T01:10:08.635,51.577,1
446,2026-03-20T01:10:08.689,49.721,1
447,2026-03-20T01:10:08.744,50.163,1
448,2026-03-20T01:10:08.800,52.074,1
449,2026-03-20T01:10:08.856,52.061,1
450,2026-03-20T01:10:08.913,51.690,1
451,2026-03-20T01:10:08.969,52.345,1
452,2026-03-20T01:10:09.023,49.716,1
453,2026-03-20T01:10:09.078,49.787,1
454,2026-03-20T01:10:09.135,52.888,1
455,2026-03-20T01:10:09.192,51.810,1
456,2026-03-20T01:10:09.248,51.851,1
457,2026-03-20T01:10:09.304,51.960,1
458,2026-03-20T01:10:09.360,50.920,1
459,2026-03-20T01:10:09.415,50.355,1
460,2026-03-20T01:10:09.469,49.763,1
461,2026-03-20T01:10:09.522,49.204,1
462,2026-03-20T01:10:09.576,49.258,1
463,2026-03-20T01:10:09.630,50.259,1
464,2026-03-20T01:10:09.684,49.218,1
465,2026-03-20T01:10:09.737,49.145,1
466,2026-03-20T01:10:09.792,50.314,1
467,2026-03-20T01:10:09.845,49.619,1
468,2026-03-20T01:10:09.899,49.024,1
469,2026-03-20T01:10:09.952,48.955,1
470,2026-03-20T01:10:10.006,49.894,1
471,2026-03-20T01:10:10.060,49.731,1
472,2026-03-20T01:10:10.114,50.172,1
473,2026-03-20T01:10:10.171,51.681,1
474,2026-03-20T01:10:10.228,52.392,1
475,2026-03-20T01:10:10.284,51.284,1
476,2026-03-20T01:10:10.339,51.138,1
477,2026-03-20T01:10:10.395,50.889,1
478,2026-03-20T01:10:10.450,50.791,1
479,2026-03-20T01:10:10.504,49.486,1
480,2026-03-20T01:10:10.560,51.386,1
481,2026-03-20T01:10:10.616,51.873,1
482,2026-03-20T01:10:10.674,52.880,1
483,2026-03-20T01:10:10.729,51.173,1
484,2026-03-20T01:10:10.785,51.498,1
485,2026-03-20T01:10:10.839,51.407,1
486,2026-03-20T01:10:10.899,55.517,1
487,2026-03-20T01:10:10.957,53.344,1
488,2026-03-20T01:10:11.018,54.387,1
489,2026-03-20T01:10:11.080,58.079,1
490,2026-03-20T01:10:11.161,75.174,1
491,2026-03-20T01:10:11.226,59.518,1
492,2026-03-20T01:10:11.286,53.867,1
493,2026-03-20T01:10:11.343,53.034,1
494,2026-03-20T01:10:11.401,52.759,1
495,2026-03-20T01:10:11.462,56.245,1
496,2026-03-20T01:10:11.525,57.560,1
497,2026-03-20T01:10:11.585,55.331,1
498,2026-03-20T01:10:11.643,53.849,1
499,2026-03-20T01:10:11.700,52.684,1
500,2026-03-20T01:10:11.757,51.854,1
501,2026-03-20T01:10:11.815,53.362,1
502,2026-03-20T01:10:11.870,51.292,1
503,2026-03-20T01:10:11.925,50.148,1
504,2026-03-20T01:10:11.982,52.418,1
505,2026-03-20T01:10:12.037,50.872,1
506,2026-03-20T01:10:12.092,50.325,1
507,2026-03-20T01:10:12.148,51.718,1
508,2026-03-20T01:10:12.204,51.736,1
509,2026-03-20T01:10:12.259,51.105,1
510,2026-03-20T01:10:12.313,50.067,1
511,2026-03-20T01:10:12.368,49.734,1
512,2026-03-20T01:10:12.421,49.373,1
513,2026-03-20T01:10:12.475,49.346,1
514,2026-03-20T01:10:12.529,49.762,1
515,2026-03-20T01:10:12.583,49.739,1
516,2026-03-20T01:10:12.638,50.450,1
517,2026-03-20T01:10:12.693,50.040,1
518,2026-03-20T01:10:12.747,49.637,1
